2026-09-14T15:31:31.318Z  INFO 1 --- [           main] -/- - - - - com.guided.orci.OrciApplication          : Starting OrciApplication using Java 21.0.12 with PID 1 (/app/classes started by root in /)
2026-09-14T15:31:50.889Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-no-bp-induction-agent
2026-09-14T15:31:50.891Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-sux-condition-myasthenia-gravis
2026-09-14T15:31:50.894Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-hypoglycemia-glucose-check-15min
2026-09-14T15:31:50.896Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-calcium-blood-transfusion
2026-09-14T15:31:50.899Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-high-systolic-bp
2026-09-14T15:31:50.903Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-dantrolene-default-dose
2026-09-14T15:31:50.906Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-insulin-glucose-check
2026-09-14T15:31:50.908Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-preop-pt-inr
2026-09-14T15:31:50.912Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: i-narcotic-acetaminophen-allergy
2026-09-14T15:31:50.915Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: i-latest-medication
2026-09-14T15:31:50.918Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-sux-prior-meds
2026-09-14T15:31:50.920Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-known-procedure-no-antibiotic
2026-09-14T15:31:50.923Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-glycopyrrolate-pregnancy
2026-09-14T15:31:50.925Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-meperedine-low-crcl-dose-adjustment
2026-09-14T15:31:50.927Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-maoi-drug-interactions
2026-09-14T15:31:50.929Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-acetaminophen-max-single-dose
2026-09-14T15:31:50.932Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-narcotic-mild-unknown-narcotic-allergy
2026-09-14T15:31:50.934Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-insulin-transition-to-bolus
2026-09-14T15:31:50.936Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-antibiotic-previous-doses
2026-09-14T15:31:50.939Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-cefepime-default-dose-adjustment
2026-09-14T15:31:50.941Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-map-below-baseline-cardiac-risk
2026-09-14T15:31:50.944Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-pen-type-i-unknown-ceph-class-allergy
2026-09-14T15:31:50.949Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-nmb-reversal-scan
2026-09-14T15:31:50.952Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-sux-condition-burn
2026-09-14T15:31:50.954Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-fluconazole-slow-administer
2026-09-14T15:31:50.957Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-sux-procedure
2026-09-14T15:31:50.959Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-acetaminophen-max-dose-scan
2026-09-14T15:31:50.961Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-acetaminophen-max-dose-save
2026-09-14T15:31:50.963Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-narcotic-type-i-iv-narcotic-allergy
2026-09-14T15:31:50.966Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: i-last-local-anesthetic
2026-09-14T15:31:50.969Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-nondep-nmb-conditions
2026-09-14T15:31:50.972Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-ceph-gen3-gen4-gen5-type-i-unknown-pen-allergy
2026-09-14T15:31:50.975Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-pen-type-i-unknown-ceph-gen1-gen2-allergy
2026-09-14T15:31:50.977Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-clinda-vanc-with-pen-allergy
2026-09-14T15:31:50.980Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-pen-mild-ceph-allergy
2026-09-14T15:31:50.982Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-ceph-pen-carb-type-ii-iv-pen-allergy
2026-09-14T15:31:50.984Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-dose-option-adjustment
2026-09-14T15:31:50.987Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-preop-ptt
2026-09-14T15:31:50.989Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-antibiotic-infusion-pre-incision-completion
2026-09-14T15:31:50.992Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-ketorolac-dose-adjustment
2026-09-14T15:31:50.994Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-no-arterial-line-bp
2026-09-14T15:31:50.998Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-cefazolin-anaphylaxis-unknown-pen-allergy
2026-09-14T15:31:51.000Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-insulin-dextrose-check
2026-09-14T15:31:51.004Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-maoi-drug-interactions
2026-09-14T15:31:51.007Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-qtc-prolonging-medications
2026-09-14T15:31:51.010Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-preop-glucose
2026-09-14T15:31:51.013Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-antibiotic-early-redose
2026-09-14T15:31:51.016Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-ketorolac-early-redose
2026-09-14T15:31:51.018Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: i-fluid-infusion-medication
2026-09-14T15:31:51.020Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-sugammadex-hormonal-contraceptive-drug-interactions
2026-09-14T15:31:51.023Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-succinylcholine-high-dose
2026-09-14T15:31:51.025Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-sux-condition-mh
2026-09-14T15:31:51.028Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-ceph-gen1-gen2-type-i-unknown-pen-allergy
2026-09-14T15:31:51.031Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-pen-moderate-unknown-pen-allergy
2026-09-14T15:31:51.034Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-weight-type-adjustment
2026-09-14T15:31:51.036Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-indication-dose-options
2026-09-14T15:31:51.038Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-restart-infusion-post-hypoglycemia
2026-09-14T15:31:51.040Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-general-allergy
2026-09-14T15:31:51.043Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-eras-preop
2026-09-14T15:31:51.045Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-sux-condition-hyper-k
2026-09-14T15:31:51.047Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-insulin-default-dose
2026-09-14T15:31:51.049Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-ceph-same-ceph-allergy
2026-09-14T15:31:51.051Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-no-nibp
2026-09-14T15:31:51.053Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-sux-condition-hyper-k
2026-09-14T15:31:51.055Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-remifentanil-high-dose
2026-09-14T15:31:51.058Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-mrsa-infection-status
2026-09-14T15:31:51.060Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-sux-condition-mh
2026-09-14T15:31:51.062Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: i-latest-glucose
2026-09-14T15:31:51.065Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-ketorolac-max-dose-save
2026-09-14T15:31:51.070Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-known-procedure-antibiotic-not-recommended
2026-09-14T15:31:51.073Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-ketorolac-max-dose-scan
2026-09-14T15:31:51.075Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-pen-type-i-unknown-ceph-gen3-gen4-gen5-allergy
2026-09-14T15:31:51.077Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-ceph-no-cross-reaction-type-i-unknown-ceph-gen-allergy
2026-09-14T15:31:51.078Z DEBUG 1 --- [           main] -/- mgb-mgh - - - c.guided.orci.spring.ApplicationRunner   : Rule export is disabled (export-rules=false)
2026-09-14T15:31:51.128Z DEBUG 1 --- [           main] -/- mgb-icsnh - - - c.guided.orci.spring.ApplicationRunner   : Rule export is disabled (export-rules=false)
2026-09-14T15:31:51.169Z DEBUG 1 --- [           main] -/- demo-demo - - - c.guided.orci.spring.ApplicationRunner   : Rule export is disabled (export-rules=false)
2026-09-14T15:31:51.202Z DEBUG 1 --- [           main] -/- mayo-mayo - - - c.guided.orci.spring.ApplicationRunner   : Rule export is disabled (export-rules=false)
2026-09-14T15:31:51.239Z DEBUG 1 --- [     virtual-63] -/- mgb-mgh - - - c.guided.orci.spring.ApplicationRunner   : Importing data for TenantKey[value=mgb-mgh]: STARTED
2026-09-14T15:31:51.239Z DEBUG 1 --- [     virtual-67] -/- mayo-mayo - - - c.guided.orci.spring.ApplicationRunner   : Importing data for TenantKey[value=mayo-mayo]: STARTED
2026-09-14T15:31:51.239Z DEBUG 1 --- [     virtual-66] -/- demo-demo - - - c.guided.orci.spring.ApplicationRunner   : Importing data for TenantKey[value=demo-demo]: STARTED
