2026-08-27T19:04:16.188Z  INFO 1 --- [           main] -/- - - - - com.guided.orci.OrciApplication          : Starting OrciApplication using Java 21.0.12 with PID 1 (/app/classes started by root in /)
2026-08-27T19:04:22.104Z  INFO 1 --- [           main] -/- - - - - c.g.o.c.d.DatabaseSchemaConfiguration    : Ensured schema exists: mayo-mayo
2026-08-27T19:04:22.763Z  INFO 1 --- [           main] -/- - - - - c.g.o.c.oauth.EpicOAuthKeyProvider       : Epic OAuth keys not configured - OAuth authentication disabled
2026-08-27T19:04:23.965Z  INFO 1 --- [           main] -/- - - - - com.guided.orci.service.EventService     : Created semaphore with 1 permits for case starts that auto-releases after 30000 ms
2026-08-27T19:04:24.111Z  INFO 1 --- [           main] -/- - - - - c.g.o.service.hl7.HL7MessageDispatcher   : Registered 7 HL7 processor mapping(s): [ORU^R01@mayo-mayo, RAS^O17@mayo-mayo, RAS^O25@mayo-mayo, SIU^S12@mayo-mayo, SIU^S13@mayo-mayo, SIU^S14@mayo-mayo, SIU^S15@mayo-mayo]
2026-08-27T19:04:24.212Z  INFO 1 --- [           main] -/- - - - - c.g.o.c.hl7.HL7Configuration             : Creating HL7 Medication Administration Writer: HL7Configuration(host=localhost, port=12345, useTLS=false, dryRun=true)
2026-08-27T19:04:25.155Z  WARN 1 --- [           main] -/- - - - - c.g.o.c.WebSocketConfiguration           : application.hostname is not set, so any site may open a websocket as a signed-in user
2026-08-27T19:04:25.158Z  INFO 1 --- [           main] -/- - - - - c.g.o.c.WebSocketConfiguration           : registered stomp end points: org.springframework.session.web.socket.config.annotation.AbstractSessionWebSocketMessageBrokerConfigurer$SessionStompEndpointRegistry@4ad5579f for origins: [*]
2026-08-27T19:04:26.550Z  INFO 1 --- [           main] -/- - - - - c.v.flexypool.FlexyPoolDataSource        : Connection leased for 1268 millis, while threshold is set to 1000 in primaryDataSource FlexyPoolDataSource
2026-08-27T19:04:28.734Z  INFO 1 --- [           main] -/- - - - - c.v.flexypool.FlexyPoolDataSource        : Connection leased for 2181 millis, while threshold is set to 1000 in primaryDataSource FlexyPoolDataSource
2026-08-27T19:04:30.235Z  INFO 1 --- [           main] -/- - - - - c.v.flexypool.FlexyPoolDataSource        : Connection leased for 1500 millis, while threshold is set to 1000 in primaryDataSource FlexyPoolDataSource
2026-08-27T19:04:31.598Z  INFO 1 --- [           main] -/- - - - - c.v.flexypool.FlexyPoolDataSource        : Connection leased for 1361 millis, while threshold is set to 1000 in primaryDataSource FlexyPoolDataSource
2026-08-27T19:04:33.080Z  INFO 1 --- [           main] -/- - - - - c.v.flexypool.FlexyPoolDataSource        : Connection leased for 1482 millis, while threshold is set to 1000 in primaryDataSource FlexyPoolDataSource
2026-08-27T19:04:33.211Z  INFO 1 --- [           main] -/- - - - - c.g.o.configuration.CorsConfiguration    : Updated cors to allow: [http://localhost:8080]
2026-08-27T19:04:33.871Z  INFO 1 --- [           main] -/- - - - - c.guided.orci.spring.InitLockAcquirer    : Acquired init lock
2026-08-27T19:04:33.873Z  INFO 1 --- [eac8608a929845c] -/- - - - - c.guided.orci.spring.InitLockAcquirer    : renewed lock app_runner_init_lock_ea535e555f90e5e2f779ccb9feac8608a929845c
2026-08-27T19:04:33.874Z  INFO 1 --- [deployment_lock] -/- - - - - c.guided.orci.spring.InitLockAcquirer    : renewed lock app_runner_deployment_lock
2026-08-27T19:04:33.874Z  INFO 1 --- [           main] -/- - - - - c.guided.orci.spring.TenantSetupRunner   : Initializing Epic configuration for TenantKey[value=mgb-mgh]
2026-08-27T19:04:34.082Z DEBUG 1 --- [           main] -/- - - - - c.guided.orci.spring.TenantSetupRunner   : Adding redis message listener for TenantKey[value=mgb-mgh]
2026-08-27T19:04:34.137Z  INFO 1 --- [           main] -/- - - - - c.guided.orci.spring.TenantSetupRunner   : Initializing Epic configuration for TenantKey[value=mgb-icsnh]
2026-08-27T19:04:34.144Z DEBUG 1 --- [           main] -/- - - - - c.guided.orci.spring.TenantSetupRunner   : Adding redis message listener for TenantKey[value=mgb-icsnh]
2026-08-27T19:04:34.145Z  INFO 1 --- [           main] -/- - - - - c.guided.orci.spring.TenantSetupRunner   : Initializing Epic configuration for TenantKey[value=demo-demo]
2026-08-27T19:04:34.150Z DEBUG 1 --- [           main] -/- - - - - c.guided.orci.spring.TenantSetupRunner   : Adding redis message listener for TenantKey[value=demo-demo]
2026-08-27T19:04:34.150Z  INFO 1 --- [           main] -/- - - - - c.guided.orci.spring.TenantSetupRunner   : Initializing Epic configuration for TenantKey[value=mayo-mayo]
2026-08-27T19:04:34.154Z DEBUG 1 --- [           main] -/- - - - - c.guided.orci.spring.TenantSetupRunner   : Adding redis message listener for TenantKey[value=mayo-mayo]
2026-08-27T19:04:34.188Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-pen-mild-pen-allergy
2026-08-27T19:04:34.190Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-antibiotic-redose-reminder
2026-08-27T19:04:34.196Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-known-procedure-missing-antibiotic
2026-08-27T19:04:34.202Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-meperedine-crcl-dose-adjustment
2026-08-27T19:04:34.206Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-parkinsons-contraindications
2026-08-27T19:04:34.209Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-known-procedure-wrong-antibiotic
2026-08-27T19:04:34.212Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-low-o2-saturation
2026-08-27T19:04:34.215Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-sux-hyper-k
2026-08-27T19:04:34.218Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-acetaminophen-early-redose
2026-08-27T19:04:34.221Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-nsaid-gi-bleed
2026-08-27T19:04:34.224Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-last-local-anesthetic-max-dose
2026-08-27T19:04:34.226Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-preop-hyperglycemia
2026-08-27T19:04:34.229Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-sux-condition-rhabdo
2026-08-27T19:04:34.232Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-vancomycin-renal-disease
2026-08-27T19:04:34.234Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-ceph-pen-carb-type-ii-iv-ceph-allergy
2026-08-27T19:04:34.238Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-hypoglycemia-dm1-pregnancy
2026-08-27T19:04:34.241Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-ceph-ceph-class-allergy
2026-08-27T19:04:34.244Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-nmb-reversal-extubation
2026-08-27T19:04:34.246Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-ketorolac-max-dose
2026-08-27T19:04:34.249Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-sux-condition-intraocular-pressure
2026-08-27T19:04:34.253Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-adjust-insulin-infusion-rate
2026-08-27T19:04:34.256Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-start-insulin-infusion
2026-08-27T19:04:34.259Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-ketorolac-low-crcl
2026-08-27T19:04:34.261Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-methylene-blue-serotonergic-drug-interactions
2026-08-27T19:04:34.264Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-preop-doxycycline-check
2026-08-27T19:04:34.267Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-acetaminophen-max-dose
2026-08-27T19:04:34.269Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-default-dose-adjustment
2026-08-27T19:04:34.272Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-ebl-antibiotic-redose-reminder
2026-08-27T19:04:34.275Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-low-heart-rate
2026-08-27T19:04:34.277Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-meperidine-renal-redose
2026-08-27T19:04:34.279Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-low-map
2026-08-27T19:04:34.281Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-local-anesthetic-max-dose-scan
2026-08-27T19:04:34.284Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-local-anesthetic-max-dose-save
2026-08-27T19:04:34.286Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-ceph-cross-reaction-ceph-allergy
2026-08-27T19:04:34.289Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-eras-antiemetics
2026-08-27T19:04:34.291Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-sugammadex-default-dose
2026-08-27T19:04:34.293Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-hypoglycemia
2026-08-27T19:04:34.295Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-no-bp-induction-agent
2026-08-27T19:04:34.298Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-sux-condition-myasthenia-gravis
2026-08-27T19:04:34.301Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-hypoglycemia-glucose-check-15min
2026-08-27T19:04:34.303Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-calcium-blood-transfusion
2026-08-27T19:04:34.305Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-high-systolic-bp
2026-08-27T19:04:34.308Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-dantrolene-default-dose
2026-08-27T19:04:34.311Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-insulin-glucose-check
2026-08-27T19:04:34.313Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-preop-pt-inr
2026-08-27T19:04:34.315Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: i-narcotic-acetaminophen-allergy
2026-08-27T19:04:34.318Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: i-latest-medication
2026-08-27T19:04:34.320Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-sux-prior-meds
2026-08-27T19:04:34.322Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-known-procedure-no-antibiotic
2026-08-27T19:04:34.324Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-glycopyrrolate-pregnancy
2026-08-27T19:04:34.327Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-meperedine-low-crcl-dose-adjustment
2026-08-27T19:04:34.329Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-maoi-drug-interactions
2026-08-27T19:04:34.331Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-acetaminophen-max-single-dose
2026-08-27T19:04:34.334Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-narcotic-mild-unknown-narcotic-allergy
2026-08-27T19:04:34.337Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-insulin-transition-to-bolus
2026-08-27T19:04:34.340Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-antibiotic-previous-doses
2026-08-27T19:04:34.342Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-cefepime-default-dose-adjustment
2026-08-27T19:04:34.344Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-map-below-baseline-cardiac-risk
2026-08-27T19:04:34.347Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-pen-type-i-unknown-ceph-class-allergy
2026-08-27T19:04:34.351Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-nmb-reversal-scan
2026-08-27T19:04:34.353Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-sux-condition-burn
2026-08-27T19:04:34.356Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-fluconazole-slow-administer
2026-08-27T19:04:34.358Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-sux-procedure
2026-08-27T19:04:34.360Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-acetaminophen-max-dose-scan
2026-08-27T19:04:34.362Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-acetaminophen-max-dose-save
2026-08-27T19:04:34.365Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-narcotic-type-i-iv-narcotic-allergy
2026-08-27T19:04:34.367Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: i-last-local-anesthetic
2026-08-27T19:04:34.370Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-nondep-nmb-conditions
2026-08-27T19:04:34.372Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-ceph-gen3-gen4-gen5-type-i-unknown-pen-allergy
2026-08-27T19:04:34.375Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-pen-type-i-unknown-ceph-gen1-gen2-allergy
2026-08-27T19:04:34.377Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-clinda-vanc-with-pen-allergy
2026-08-27T19:04:34.379Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-pen-mild-ceph-allergy
2026-08-27T19:04:34.381Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-ceph-pen-carb-type-ii-iv-pen-allergy
2026-08-27T19:04:34.383Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-dose-option-adjustment
2026-08-27T19:04:34.386Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-preop-ptt
2026-08-27T19:04:34.388Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-antibiotic-infusion-pre-incision-completion
2026-08-27T19:04:34.390Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-ketorolac-dose-adjustment
2026-08-27T19:04:34.392Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-no-arterial-line-bp
2026-08-27T19:04:34.395Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-cefazolin-anaphylaxis-unknown-pen-allergy
2026-08-27T19:04:34.397Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-insulin-dextrose-check
2026-08-27T19:04:34.401Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-maoi-drug-interactions
2026-08-27T19:04:34.403Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-qtc-prolonging-medications
2026-08-27T19:04:34.405Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-preop-glucose
2026-08-27T19:04:34.407Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-antibiotic-early-redose
2026-08-27T19:04:34.410Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-ketorolac-early-redose
2026-08-27T19:04:34.412Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: i-fluid-infusion-medication
2026-08-27T19:04:34.414Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-sugammadex-hormonal-contraceptive-drug-interactions
2026-08-27T19:04:34.417Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-succinylcholine-high-dose
2026-08-27T19:04:34.419Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-sux-condition-mh
2026-08-27T19:04:34.422Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-ceph-gen1-gen2-type-i-unknown-pen-allergy
2026-08-27T19:04:34.424Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-pen-moderate-unknown-pen-allergy
2026-08-27T19:04:34.427Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-weight-type-adjustment
2026-08-27T19:04:34.429Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-indication-dose-options
2026-08-27T19:04:34.431Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-restart-infusion-post-hypoglycemia
2026-08-27T19:04:34.433Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-general-allergy
2026-08-27T19:04:34.435Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-eras-preop
2026-08-27T19:04:34.437Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-sux-condition-hyper-k
2026-08-27T19:04:34.439Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-insulin-default-dose
2026-08-27T19:04:34.441Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-ceph-same-ceph-allergy
2026-08-27T19:04:34.443Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-no-nibp
2026-08-27T19:04:34.445Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-sux-condition-hyper-k
2026-08-27T19:04:34.447Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-remifentanil-high-dose
2026-08-27T19:04:34.450Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-mrsa-infection-status
2026-08-27T19:04:34.452Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-sux-condition-mh
2026-08-27T19:04:34.455Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: i-latest-glucose
2026-08-27T19:04:34.457Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-ketorolac-max-dose-save
2026-08-27T19:04:34.459Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-known-procedure-antibiotic-not-recommended
2026-08-27T19:04:34.461Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: a-ketorolac-max-dose-scan
2026-08-27T19:04:34.463Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-pen-type-i-unknown-ceph-gen3-gen4-gen5-allergy
2026-08-27T19:04:34.465Z  INFO 1 --- [           main] -/- - - - - c.g.orci.service.RuleFeatureFlagService  : Created feature flag for rule: w-ceph-no-cross-reaction-type-i-unknown-ceph-gen-allergy
2026-08-27T19:04:34.466Z DEBUG 1 --- [           main] -/- mgb-mgh - - - c.guided.orci.spring.ApplicationRunner   : Rule export is disabled (export-rules=false)
2026-08-27T19:04:34.513Z DEBUG 1 --- [           main] -/- mgb-icsnh - - - c.guided.orci.spring.ApplicationRunner   : Rule export is disabled (export-rules=false)
2026-08-27T19:04:34.552Z DEBUG 1 --- [           main] -/- demo-demo - - - c.guided.orci.spring.ApplicationRunner   : Rule export is disabled (export-rules=false)
2026-08-27T19:04:34.585Z DEBUG 1 --- [           main] -/- mayo-mayo - - - c.guided.orci.spring.ApplicationRunner   : Rule export is disabled (export-rules=false)
2026-08-27T19:04:34.617Z DEBUG 1 --- [     virtual-64] -/- mgb-icsnh - - - c.guided.orci.spring.ApplicationRunner   : Importing data for TenantKey[value=mgb-icsnh]: STARTED
2026-08-27T19:04:34.617Z DEBUG 1 --- [     virtual-67] -/- demo-demo - - - c.guided.orci.spring.ApplicationRunner   : Importing data for TenantKey[value=demo-demo]: STARTED
2026-08-27T19:04:34.617Z DEBUG 1 --- [     virtual-68] -/- mayo-mayo - - - c.guided.orci.spring.ApplicationRunner   : Importing data for TenantKey[value=mayo-mayo]: STARTED
